zone_id,ndvi_mean,ndvi_std,sar_vv_mean,sar_vh_mean,lst_mean,rain_mean
3133,0.3894,0.0353,-10.0732,-16.5919,30.0585,990.9033
3134,0.4393,0.0574,-9.9549,-16.4729,30.6892,990.1895
3135,0.4134,0.0754,-9.3885,-15.6146,29.7193,989.0758
3136,0.3901,0.0504,-9.2145,-14.8964,31.0985,987.5738
3137,0.3785,0.0467,-10.0117,-15.3665,31.1612,985.6988
3138,0.511,0.0359,-9.3082,-15.5013,31.126,983.4701
3139,0.3877,0.0631,-10.2023,-16.7073,30.8108,980.9102
3140,0.3335,0.0413,-9.0913,-14.852,31.0737,978.0455
3141,0.3569,0.0501,-9.7976,-15.5437,29.5421,974.9051
3142,0.3755,0.0374,-8.8882,-14.768,30.4385,971.5212
3143,0.3917,,-8.8113,-14.6735,29.6887,967.9289
3144,0.384,0.0686,-8.9135,-14.9697,30.3767,964.1651
3145,0.3806,0.0559,-8.1848,-14.1358,31.6344,960.269
3146,0.3192,0.0441,-9.9281,-16.0189,31.412,956.2813
3147,0.35,0.0783,-9.3761,-14.841,31.2624,952.244
3148,0.2927,0.0576,-8.5955,-13.4812,30.8817,948.1998
3149,0.2943,0.0509,-9.3939,-15.3041,30.5357,944.1921
3150,0.2738,0.0453,-8.4312,-14.4345,31.3994,940.2641
3151,0.2547,0.0611,-8.28,-14.152,32.1218,936.4587
3152,0.3367,0.0539,,-13.1459,31.8808,932.8181
3153,0.3141,0.0664,-7.6468,-13.2643,30.8726,929.3831
3154,0.3184,0.0854,-6.8465,-12.6259,32.0838,926.1931
3155,0.2743,0.0745,-7.3525,-13.5627,31.0761,923.2856
3156,0.2978,0.0859,-7.9621,-13.511,32.9138,920.6955
3157,0.191,0.0754,-7.3834,-13.3739,32.2248,918.4553
3158,0.2915,0.0873,-6.8818,-13.3669,32.1163,916.5944
3159,0.2604,0.1119,-6.5047,-12.3289,33.5488,915.1387
3160,0.2758,0.0869,-7.579,-13.4605,33.5976,914.1108
3161,0.2642,0.0979,-8.8251,-14.3449,33.5997,913.5293
3162,0.209,0.0764,-8.9358,-14.5201,34.966,913.4089
3163,0.189,0.1152,-7.8978,-13.9524,34.213,913.7599
3164,0.2222,0.0929,-9.6025,-15.8386,33.6148,914.5885
3165,0.2761,0.1126,-6.4118,-12.4109,34.4701,915.8964
3166,0.2851,0.0998,-7.5055,-13.3239,34.1291,917.6807
3167,0.2081,0.1096,-8.6457,-14.4038,35.1869,919.934
3168,0.23,,-9.1968,-15.0461,34.7042,922.6445
3169,0.248,0.0981,-7.6752,-13.7206,34.8537,925.796
3170,0.2715,0.1169,-9.5925,-15.0941,33.8308,929.3679
3171,0.2413,0.0947,-9.7339,-16.0711,34.7831,933.3355
3172,0.25,0.1129,-9.7619,-14.5222,34.7414,937.6701
3173,0.2862,0.0985,-9.298,-14.9165,34.1679,942.3392
3174,0.3357,0.1067,-9.141,-15.7048,34.6347,947.3068
3175,0.2991,0.0961,-8.9381,-14.8455,34.9921,952.5336
3176,0.3567,0.1011,-9.3149,-14.9285,34.669,957.9776
3177,0.4194,0.0863,-10.4106,-16.5853,33.7434,963.594
3178,0.3414,0.1006,-9.8546,-16.6021,34.3243,969.336
3179,0.4022,0.0965,-11.4647,-17.9842,34.0842,975.1549
3180,,0.066,-11.2199,-16.9489,33.3181,969.4524
3181,0.418,0.0698,-10.3833,-17.2606,33.0666,973.1439
3182,0.4123,0.0701,-10.5688,-17.2935,32.576,976.6
3183,0.4822,0.0591,-10.4997,-16.2313,32.3564,979.7885
3184,0.4237,0.063,-10.8238,-16.9351,32.469,982.6796
3185,0.4803,0.0505,-10.4781,-16.826,32.8082,985.2464
3186,0.4531,0.0889,-9.6558,-15.9032,32.2011,987.465
3187,0.4218,0.0717,-8.8111,-15.5465,32.6947,989.3149
3188,0.4539,0.0606,-11.5831,-17.3408,32.3332,990.7791
3189,0.4463,0.0698,-11.2399,-17.6432,32.3708,991.8442
3190,0.4727,0.0306,-10.8368,-17.1046,32.1224,992.5009
3191,0.4078,0.0224,-9.5716,-15.3982,32.0779,992.7436
3192,0.4288,0.0473,-10.3151,-16.4434,30.2993,992.5708
3193,0.4216,0.0347,-10.684,-17.0363,31.2443,991.9851
3194,0.4485,0.0477,-9.4715,-16.4662,31.4663,990.9932
3195,0.3751,0.0526,-9.2069,-15.0232,31.4703,989.6055
3196,0.452,0.061,,-15.8622,30.0811,987.8367
3197,,0.0363,-10.4426,-16.7013,30.8687,985.7052
3198,0.3475,0.055,-9.4654,-15.9841,30.4689,983.2328
3199,0.4421,0.0508,-9.7502,-15.7438,31.5009,980.4451
3200,0.4763,0.0555,-9.6296,-15.3894,29.5488,977.3706
3201,0.4197,0.046,-9.7125,-15.6636,29.928,974.0411
3202,0.4291,0.07,-8.4221,-13.6031,29.3315,970.4909
3203,0.3674,0.0535,-8.8172,-14.4648,30.5526,966.7567
3204,0.2892,0.0776,-8.0405,-14.0942,31.8915,962.8773
3205,0.2735,0.0486,-7.6507,-13.2816,30.5928,958.893
3206,0.3488,0.0689,-8.2037,-14.1794,30.7842,954.8457
3207,0.3062,0.0613,-8.8294,-14.8069,31.175,950.778
3208,0.2847,0.0603,-7.4494,-12.8012,30.9125,946.7331
3209,0.3102,0.0741,-7.7723,-14.2213,31.3542,942.7544
3210,0.3289,0.0654,,-11.9213,31.5356,938.8849
3211,0.2381,0.0395,-7.6477,-13.0529,30.9707,935.1668
3212,0.2706,0.0372,-7.2289,-13.0744,31.6096,931.6416
3213,0.3417,0.0918,,-13.6431,32.3079,928.3487
3214,0.2316,0.0939,-7.6883,-14.5413,32.6234,925.3262
3215,0.3033,0.1043,-7.7496,-14.8848,33.0537,922.6096
3216,0.2438,0.084,-7.2576,-12.2195,32.6872,920.2319
3217,0.2804,0.0711,-7.0444,-12.8901,32.9118,918.223
3218,0.2988,0.084,-6.525,-12.817,33.3598,916.6099
3219,0.2819,0.0914,-7.2082,-13.0335,32.7611,915.4157
3220,0.2868,0.0813,-7.8526,-14.3264,32.9398,914.66
3221,0.2038,0.1151,-7.7913,-13.9569,33.4427,914.3583
3222,0.2948,0.124,-8.6564,-15.1269,32.94,914.5221
3223,0.2178,0.1045,-6.3581,-13.0647,34.1259,915.1582
3224,0.2651,0.1001,-8.2294,-15.2819,34.6755,916.2696
3225,0.269,0.0859,-7.1518,-13.9506,33.7703,917.8543
3226,0.2833,,-7.8531,-13.3424,34.5921,919.9062
3227,0.2838,0.1041,-7.9983,-14.4917,34.0711,922.4144
3228,0.2442,0.1002,-8.5194,-14.252,33.938,925.3638
3229,0.2328,0.1098,-9.2559,-14.7776,35.8614,928.735
3230,0.3317,0.097,-9.6151,-15.6069,34.0864,932.5043
3231,,0.1056,-7.685,-13.8343,33.9588,936.6441
3232,0.3661,0.0861,,-15.1487,34.8723,941.123
3233,0.3315,0.1158,-8.6537,-14.862,34.8995,945.9059
3234,0.2912,0.1006,-8.7007,-14.0987,35.1115,950.9548
3235,0.4011,0.1146,-10.3967,-15.4585,35.8622,956.2285
3236,0.3634,0.097,-9.9913,-15.2664,34.1234,961.6831
3237,0.4084,0.0962,-10.5565,-17.6323,34.149,967.2727
3238,0.3859,0.0816,-11.7786,-17.9971,35.3465,972.9494
3239,0.4952,0.1034,-11.2571,-17.255,34.8091,978.664
3240,0.3997,0.0599,-9.3455,-15.114,33.476,973.2243
3241,0.4219,0.0626,-10.2945,-17.1582,32.4486,976.8104
3242,0.4403,0.0664,-10.2284,-17.1001,33.2804,980.1331
3243,0.3928,0.0659,,-15.5193,,983.1617
3244,0.45,0.0421,-8.4013,-14.6809,,985.8684
3245,0.5012,0.0579,-11.6044,-18.3481,31.6537,988.2286
3246,0.4169,0.0685,-9.7715,-16.3233,31.8723,990.2207
3247,0.4517,0.0527,-10.3995,-16.2043,32.6059,991.8269
3248,0.3248,0.053,-10.721,-17.1323,30.7757,993.0327
3249,0.4318,0.0563,-10.4295,-16.3087,30.776,993.8279
3250,0.4188,0.0516,-9.6587,-16.1481,30.7131,994.206
3251,0.3961,0.0397,-9.5849,-16.457,30.689,994.1645
3252,0.4691,0.0508,-9.974,-15.2618,30.7849,993.7051
3253,0.4092,0.0625,-9.1934,-14.9943,31.243,992.8335
3254,0.4111,0.0375,-8.9842,-15.1511,30.8341,991.5594
3255,0.3984,0.0455,-9.2651,-15.5258,30.5001,989.8965
3256,0.3316,0.0334,-10.262,-15.5295,30.5541,987.8624
3257,0.3572,0.0615,-9.3249,-15.0292,30.7053,985.4782
3258,0.4346,0.0496,-9.2063,-14.6329,29.2841,982.7686
3259,0.305,0.0412,-10.134,-16.4258,30.9182,979.7618
3260,0.3515,0.0534,-10.6048,-16.5795,29.7814,976.4886
3261,0.3585,0.039,-10.8286,-16.6275,30.0333,972.983
3262,0.4362,0.0424,-9.0105,-15.2855,30.5457,969.2812
3263,0.389,0.0388,-8.6803,-14.728,30.358,965.4215
3264,0.3275,0.0453,-9.7145,-16.0063,30.7763,961.444
3265,0.3933,0.0763,-7.7825,-13.5829,30.6686,957.3902
3266,0.3028,0.0533,-8.3493,-15.01,30.5269,953.3027
3267,0.3641,0.0699,-7.2466,-12.9606,31.7514,949.2246
3268,0.2608,0.0566,-7.8901,-13.7347,31.408,945.1992
3269,0.3496,0.0781,-8.9069,-15.0085,31.3275,941.2696
3270,0.2823,0.0592,-7.5633,-13.3385,31.7376,937.4783
3271,0.2496,0.0745,-7.2804,-13.4629,31.0856,933.8668
3272,0.2748,0.0773,-8.1534,-14.4884,33.0099,930.4751
3273,0.2878,0.1072,-8.7814,-14.5095,31.2561,927.3415
3274,0.2507,0.0894,-7.4751,-13.1816,32.1859,924.5021
3275,0.2872,0.0772,-8.3,-14.5537,32.1593,921.9903
3276,0.2371,0.095,-6.5643,-12.8609,32.3513,919.8369
3277,0.2815,0.1148,-7.7671,-13.8586,32.4879,918.0694
3278,0.2716,0.0719,-6.0615,-12.3375,32.5098,916.7117
3279,0.2496,0.0834,-9.1604,-14.3979,33.8938,915.7843
3280,0.2337,0.0927,-7.3938,-13.2355,32.6597,915.3035
3281,0.2577,0.0923,-6.4194,-12.4121,34.1662,915.2816
3282,,0.095,-8.3573,-14.8237,34.1486,915.7268
3283,0.3384,0.0848,-7.8753,-13.5058,33.7026,916.6426
3284,0.2974,0.1185,-8.1935,-14.4993,34.4087,918.0284
3285,0.304,0.0856,-8.5609,-14.8872,34.1374,919.8789
3286,0.3949,0.101,-7.9798,-13.5935,33.6979,922.1846
3287,0.2996,0.1165,-9.3913,-15.1976,33.8126,924.9313
3288,0.3071,0.1039,-8.6397,-15.8914,34.9495,928.1007
3289,0.3259,0.0925,-8.3493,-14.4282,,931.6703
3290,0.2685,0.0879,-9.1589,-15.0962,34.8191,935.6135
3291,0.3033,0.1009,-10.0235,-16.1933,34.4658,939.9001
3292,0.314,0.0939,-8.6456,-14.5654,34.5911,944.4961
3293,0.3743,0.1045,-9.1398,-16.0446,34.4924,949.3643
3294,0.3565,0.0841,-10.8169,-18.2324,33.5994,954.4646
3295,0.3848,,-11.2826,-17.7703,,959.7542
3296,0.4394,0.0995,-11.2734,-17.1323,34.8137,965.1879
3297,0.4476,0.0987,-10.3389,-17.9514,34.4343,970.7189
3298,0.4242,0.1118,-10.8144,-17.2362,35.3277,976.2985
3299,0.4219,0.0872,-10.6566,-17.618,33.5156,981.8772
3300,0.4812,0.0596,-10.1257,-16.247,32.3794,976.9919
3301,,0.0598,-10.6805,-15.7016,32.6572,980.4419
3302,0.3729,0.0621,-9.2743,-15.3829,32.522,983.6015
3303,0.4251,0.0614,-10.5122,-16.566,31.0324,986.4421
3304,0.4445,0.0507,-9.9707,-15.5511,32.3329,988.9382
3305,0.4689,0.0346,-11.3998,-17.3892,31.921,991.0673
3306,0.4737,0.0505,-10.6442,-16.7517,30.3057,992.8106
3307,0.4477,0.0601,,-14.9339,31.3188,994.1529
3308,0.4585,0.056,-10.7813,-16.5454,30.7233,995.083
3309,0.4358,,-9.547,-15.4027,30.7658,995.5932
3310,0.4039,0.0756,-12.0403,-18.1097,30.0756,995.6804
3311,0.4175,0.0604,-10.5862,-16.7593,30.9818,995.3452
3312,0.4253,0.0672,-10.2255,-15.7669,31.6571,994.5924
3313,0.4191,0.0594,-8.6307,-14.7989,30.6427,993.4309
3314,0.3405,0.0705,-10.8833,-16.2677,29.0884,991.8734
3315,0.3949,0.0722,-9.3222,-15.8458,30.4735,989.9367
3316,0.4073,0.0616,-8.9128,-14.1959,30.1221,987.6412
3317,0.3876,0.0592,-10.224,-15.988,29.5343,985.0109
3318,0.3822,0.0489,-9.8244,-16.3087,30.3828,982.0732
3319,0.4044,,-9.2825,-15.028,30.6944,978.8584
3320,0.3342,0.0494,-10.444,-16.7692,29.7816,975.3997
3321,0.3042,0.0623,-9.4801,-15.4634,29.2327,971.733
3322,0.3472,0.0478,-7.9482,-14.1915,29.0682,967.896
3323,0.3832,0.0558,-8.4014,-14.4678,,963.9287
3324,0.4115,0.0318,-8.7945,-14.3238,30.3521,959.8722
3325,0.3665,0.0828,-8.4291,-14.1699,30.2485,955.7688
3326,0.2678,0.0617,-7.9081,-14.4707,30.2779,951.6615
3327,0.3085,0.0721,-7.6126,-14.1467,31.1743,947.5935
3328,0.3196,0.0866,-8.5398,-14.4044,31.2716,943.6081
3329,0.3082,0.0752,-6.7392,-12.5676,31.2874,939.7479
3330,0.3149,0.0915,-6.7961,-13.1333,31.8429,936.0544
3331,0.2492,0.0618,-7.2012,-12.4055,31.1546,932.5681
3332,0.2816,0.1081,-8.3243,-13.9176,31.0953,929.3276
3333,0.2896,0.0949,-8.3879,-14.7007,31.6487,926.3694
3334,0.3002,0.0869,-7.7708,-14.1319,31.8219,923.7275
3335,0.2302,0.104,-7.416,-13.5299,31.1629,921.4332
3336,0.2448,0.0753,-8.8529,-15.0188,32.2839,919.5147
3337,0.1475,0.0881,,-12.407,33.4901,917.9967
3338,0.2289,0.111,-6.4137,-11.9214,33.5201,916.9003
3339,0.2319,,-7.0158,-12.9983,33.5616,916.2429
3340,0.2124,0.1042,-8.0721,-13.7331,33.5247,916.0377
3341,0.2612,0.1055,-8.242,-13.8305,34.505,916.2935
3342,0.255,,-7.4627,-13.4335,33.1782,917.0153
3343,0.1707,0.0828,-7.9419,-13.7406,33.401,918.2031
3344,0.2747,0.1222,-7.6015,-13.3044,34.8054,919.853
3345,0.2353,0.0969,-7.6305,-13.3867,,921.9563
3346,0.2994,0.0988,-7.4127,-13.8021,33.9803,924.5001
3347,0.2374,0.0898,-9.3834,-15.7223,34.8127,927.4672
3348,0.2998,0.0915,-8.5077,-14.652,34.2971,930.8361
3349,0.2984,,-9.1973,-15.5506,34.1156,934.5815
3350,0.334,0.0905,-9.2195,-15.9561,34.1353,938.674
3351,0.3401,0.1121,-8.6938,-14.3558,34.8618,943.0809
3352,0.3391,0.0944,-8.8602,-14.687,34.7843,947.7661
3353,0.3029,0.0866,-8.7799,-15.4496,35.5402,952.6904
3354,0.3212,0.0935,-9.8225,-15.9429,34.4027,957.8121
3355,0.3735,0.1024,-10.5172,-16.6093,34.3167,963.0869
3356,0.4138,0.0933,-10.8974,-16.8064,35.2669,968.4687
3357,0.4075,0.0951,-12.3461,-18.887,34.8752,973.91
3358,0.475,0.1011,-10.1445,-16.8215,34.2305,979.3619
3359,0.4573,0.1035,-11.7243,-17.4645,33.0469,984.7748
3360,0.3987,0.0625,-9.5062,-16.2731,32.0572,980.713
3361,0.427,0.0518,-9.4393,-15.5556,31.7093,983.9969
3362,0.4478,0.0634,-11.0423,-17.2053,32.1596,986.9651
3363,0.4521,0.0663,,-16.9007,31.629,989.5911
3364,,0.0413,-8.9068,-14.7805,32.6942,991.8518
3365,0.4122,0.0465,-9.945,-15.1458,30.592,993.7273
3366,0.4353,0.0471,-10.6629,-17.4626,30.6464,995.2017
3367,0.4541,0.0519,-10.3079,-15.8696,31.3059,996.2625
3368,0.4345,0.044,,-16.5893,31.2972,996.9016
3369,0.4132,0.0606,-9.4367,-14.7398,29.2683,997.1146
3370,0.3685,0.032,-11.3253,-18.3467,29.6282,996.9013
3371,0.4067,0.0317,-8.7996,-13.5814,30.3741,996.2655
3372,0.3803,0.0462,-9.2753,-15.4702,31.224,995.2153
3373,0.3497,0.0479,-10.0982,-15.453,31.4378,993.7627
3374,0.3819,0.0325,-10.8449,-16.3028,29.9687,991.9233
3375,0.3662,0.043,-8.9516,-15.1699,30.0458,989.717
3376,0.4252,0.0459,-9.3059,-15.4857,29.5961,987.1669
3377,0.4193,0.0467,-10.7352,-17.1538,30.448,984.2997
3378,0.3519,0.0542,-9.6276,-15.2339,30.9751,981.1451
3379,0.3701,0.0456,-6.8062,-13.018,30.8219,977.7357
3380,,0.0726,-9.1528,-15.5623,30.0815,974.1068
3381,0.3445,0.0623,-9.6136,-15.345,29.6465,970.2958
3382,0.3717,0.0485,-9.6777,-16.1263,30.2251,966.342
3383,0.3801,0.0612,-7.3025,-13.467,31.1385,962.2864
3384,0.3098,0.0637,-7.8915,-13.838,30.1779,958.171
3385,0.3716,0.079,-7.2954,-13.6166,29.4548,954.0386
3386,0.2602,0.0595,-8.0783,-14.3241,30.4704,949.9325
3387,0.2624,0.0784,-7.1348,-12.3673,30.6765,945.8957
3388,0.3324,0.0722,-8.6854,-14.7876,29.9226,941.971
3389,0.3629,0.0921,-7.7548,-13.9346,31.3383,938.2001
3390,0.3083,0.0923,-7.5443,-13.6319,31.6972,934.6237
3391,0.2799,0.0818,-6.5697,-12.3425,32.7129,931.2807
3392,0.1874,0.0788,-7.3366,-13.8536,31.0081,928.208
3393,,0.0906,-8.0238,-13.8102,32.4616,925.4402
3394,0.2699,0.0848,-7.4207,-13.2928,32.8223,923.009
3395,0.2464,0.1096,-8.7798,-15.6741,32.7742,920.9433
3396,0.2134,0.0926,-9.2812,-14.3841,32.0777,919.2684
3397,0.2582,0.089,-6.765,-12.0346,32.2593,918.0064
3398,0.2592,0.0903,-7.756,-14.1563,33.1683,917.1754
3399,0.2925,0.0831,-7.7123,-14.2735,33.3689,916.7893
3400,0.2615,0.106,-6.9065,-12.7925,33.1751,916.8581
3401,0.3077,0.091,-6.5428,-13.2558,34.4711,917.3876
3402,0.2626,0.1152,-7.3428,-12.6607,33.6286,918.379
3403,0.2626,0.0876,-6.3583,-12.5925,32.8916,919.8293
3404,0.316,0.1054,-7.6487,-12.8378,34.0364,921.7309
3405,0.2418,,-7.9779,-14.3901,34.585,924.0721
3406,0.4021,0.0789,-8.2139,-14.27,34.6095,926.8367
3407,0.3145,0.129,-9.6376,-15.004,34.6927,930.0044
3408,0.3257,0.0995,-8.0624,-14.224,35.4559,933.5509
3409,0.3436,0.1058,-11.0147,-16.8787,33.9366,937.4481
3410,0.4109,0.1103,-9.77,-15.2237,34.3752,941.6644
3411,0.3817,0.1113,,-15.8128,35.558,946.1645
3412,0.3009,0.1047,-10.4444,-17.0753,33.4293,950.9106
3413,0.4372,0.1121,-10.4386,-17.168,34.5334,955.8617
3414,0.3841,0.1048,-8.8733,-14.5816,35.2362,960.9748
3415,0.4193,0.118,-9.7296,-15.5352,35.1381,966.2046
3416,0.3817,0.1012,-11.4277,-16.8969,34.6947,971.5043
3417,0.4721,0.1165,-11.5166,-17.6536,34.5776,976.826
3418,,0.1016,-12.4178,-19.1331,33.3889,982.1209
3419,0.4924,0.0668,-11.0783,-18.2547,34.6652,987.3398
3420,0.4279,0.0956,-10.1532,-14.7192,31.5831,984.3461
3421,0.5171,,-11.5934,-17.33,31.414,987.4353
3422,0.52,0.0785,-9.9977,-15.9293,32.1259,990.1851
3423,0.4428,0.0592,-9.7753,-15.636,31.394,992.5716
3424,0.4434,0.0699,-9.3933,-16.109,31.614,994.5742
3425,0.4254,0.0474,-10.2482,-16.6457,31.554,996.1759
3426,0.4836,0.0618,-10.501,-15.6293,32.1751,997.3634
3427,0.4247,0.0501,-8.6142,-14.2851,31.1901,998.1277
3428,0.4189,0.0711,-10.185,-16.5668,30.3911,998.4634
3429,0.4723,0.0565,-9.5881,-16.2015,31.0125,998.3694
3430,0.4085,0.0619,-10.5551,-16.8129,29.9657,997.8488
3431,0.4247,0.0242,-9.5177,-15.6754,30.8858,996.9086
3432,0.3586,0.049,-11.1669,-16.1424,30.2662,995.5599
3433,,0.0549,-10.292,-16.3861,30.3746,993.8177
3434,0.489,0.0529,-10.7966,-17.3913,28.9911,991.7009
3435,0.4341,0.0623,-10.21,-16.2393,28.6533,989.2318
3436,0.4571,0.047,-8.6112,-14.479,29.067,986.4365
3437,0.3577,0.053,-9.9774,-16.6177,30.9995,983.3439
3438,0.3935,0.0677,-8.7806,-14.5796,29.2678,979.9861
3439,0.3383,0.0275,-8.0022,-13.3978,30.4211,976.3977
3440,0.3587,0.0635,-9.0935,-15.0242,29.642,972.6156
3441,,,-8.128,-14.5265,29.9486,968.6788
3442,0.3547,0.0492,,-14.6119,30.1508,964.6279
3443,0.2853,0.0662,-8.5282,-15.3576,31.2678,960.5045
3444,0.2803,0.0791,-7.8714,-13.9383,30.7541,956.3514
3445,0.2689,0.0792,-6.8533,-12.6979,30.7733,952.2115
3446,0.3352,0.0676,-8.6936,-15.142,,948.1279
3447,0.3897,0.0822,-8.8167,-13.8468,30.4859,944.1433
3448,,0.0847,-8.7378,-14.3417,31.6888,940.2998
3449,0.2156,0.0758,-7.0125,-13.9089,31.7819,936.638
3450,0.3412,0.0712,-6.8013,-13.6875,,933.1973
3451,0.3153,0.0745,-8.0449,-14.5369,31.5619,930.0147
3452,0.2103,0.0947,-9.2497,-14.4632,31.6091,927.1254
3453,0.2549,0.0866,-8.0229,-13.5775,31.5703,924.5617
3454,0.3067,0.077,-7.0048,-12.193,31.8304,922.3528
3455,0.2817,0.0716,-7.4753,-13.4702,31.987,920.5251
3456,0.2051,0.104,-7.2761,-13.3808,32.9776,919.1011
3457,0.2808,0.0895,-7.8579,-14.4816,32.8367,918.0996
3458,,0.1018,-6.6676,-12.4928,33.4425,917.5357
3459,0.2486,0.1144,-7.2652,-13.3633,33.6782,917.4202
3460,0.3054,0.0853,-7.1526,-13.2699,32.9414,917.7597
3461,0.2643,0.1017,-7.5976,-12.7885,33.1033,918.5565
3462,0.2484,0.1012,-7.429,-13.4922,33.7863,919.8087
3463,0.31,0.1086,-7.6255,-12.96,33.6095,921.5098
3464,0.3208,0.1195,-8.8979,-15.6919,33.6807,923.649
3465,0.3428,0.089,-8.0383,-12.6942,35.3426,926.2114
3466,0.3352,0.1119,-7.9018,-14.0885,33.5021,929.1777
3467,0.3544,0.1172,-7.8249,-13.4713,35.7126,932.5249
3468,0.3526,0.1022,-8.644,-14.2108,34.7274,936.226
3469,0.3471,0.1021,-9.9892,-16.2378,35.1793,940.2502
3470,0.3542,0.1079,-10.1164,-15.7069,35.1195,944.5638
3471,0.3563,0.1059,-10.074,-15.6385,34.9569,949.1297
3472,0.3332,0.1074,-9.8389,-16.1955,35.549,953.9082
3473,0.3602,0.1056,-10.3567,-16.7073,33.8448,958.857
3474,0.4045,0.0853,-11.4277,-17.405,34.32,963.932
3475,,,-11.7012,-17.759,33.7995,969.0874
3476,0.5096,0.1072,-12.7416,-18.0451,33.1692,974.2759
3477,0.469,0.0932,,-19.4666,33.6448,979.4495
3478,0.5296,0.0707,-11.679,-17.7142,34.9997,984.5599
3479,0.5516,0.0849,-9.9581,-15.655,33.5879,989.5586
3480,0.4324,0.0647,-8.5548,-15.5781,33.245,987.8504
3481,0.4662,0.0468,-10.8364,-17.1441,33.1005,990.7178
3482,0.4332,0.0545,-9.9861,-15.8422,33.4415,993.2243
3483,0.4959,,-11.3194,-16.7617,32.5861,995.3485
3484,0.4681,0.063,-11.2277,-17.1278,32.6611,997.0726
3485,0.3943,0.0563,-11.1542,-16.4251,31.2514,998.3825
3486,0.447,0.0334,-10.3821,-15.9481,31.0119,999.268
3487,0.5046,0.0563,-10.3399,-16.584,30.8806,999.7232
3488,0.429,0.0506,-9.9704,-16.0404,30.5442,999.746
3489,0.4511,0.0568,-9.607,-15.4027,30.4879,999.3384
3490,0.4514,0.0455,-10.3583,-16.5827,30.718,998.5067
3491,0.3838,0.0404,-9.9977,-15.232,29.8718,997.261
3492,0.4409,0.0408,-10.8264,-17.3808,29.2265,995.6156
3493,0.3592,0.0438,-10.9391,-16.781,30.1912,993.5884
3494,0.3839,0.051,-10.9629,-16.5952,29.4962,991.2011
3495,0.4454,0.0532,-9.1336,-15.2903,29.5169,988.4789
3496,0.4096,0.0501,-9.8027,-16.0721,29.7635,985.4501
3497,0.3757,0.0484,,-16.9378,29.6251,982.146
3498,,0.0507,-9.3164,-14.9104,30.5341,978.6008
3499,0.3693,0.0865,-10.1221,-16.372,29.8083,974.8508
3500,0.3636,0.0489,-7.6474,-14.1818,30.6651,970.9345
3501,0.3807,0.0534,-9.2885,-14.7132,30.1727,966.892
3502,0.3164,0.1017,-8.129,-13.9293,30.0955,962.7648
3503,0.3382,0.0695,-7.6524,-13.1485,30.3614,958.5952
3504,0.3153,0.0502,-9.1395,-14.7598,29.6267,954.4261
3505,0.2556,0.0793,-8.171,-13.0811,30.7561,950.3004
3506,0.2737,0.0608,-7.6516,-13.0941,31.2293,946.2609
3507,0.3651,0.0852,-7.8725,-14.2345,31.4943,942.3497
3508,0.31,0.0744,-7.5565,-13.3213,30.2805,938.6075
3509,0.2344,0.0743,-8.801,-15.0797,30.3827,935.0738
3510,0.2191,0.1015,-7.1992,-13.4262,31.1827,931.7863
3511,0.2703,,-7.9511,-14.6574,32.5529,928.7804
3512,0.3321,0.0989,-7.2186,-13.3616,32.0767,926.0887
3513,0.2578,0.0949,-6.7155,-12.443,,923.7413
3514,0.3142,0.0866,-6.8883,-12.9213,31.5223,921.7648
3515,0.2737,0.1015,-7.1357,-13.6853,32.2075,920.1827
3516,0.2771,0.1107,-6.9125,-13.674,32.3873,919.0146
3517,0.2047,0.0997,-6.9077,-11.8518,33.6145,918.2763
3518,0.2966,0.1213,-6.3155,-12.1529,33.868,917.9795
3519,0.2479,0.1114,-7.6139,-14.0259,32.8284,918.1317
3520,0.2993,0.105,-7.5514,-13.3205,34.0969,918.7363
3521,0.2369,0.1065,-7.0538,-11.9592,34.209,919.7923
3522,0.2826,0.106,-8.3291,-14.0188,,921.2943
3523,0.2968,0.0899,-9.162,-16.5555,34.0695,923.2327
3524,0.2851,0.1041,-7.8749,-12.5487,34.4491,925.5936
3525,0.3171,0.1079,-8.6275,-15.5522,34.4483,928.3589
3526,0.3012,0.1001,-9.6382,-15.7413,33.4098,931.5067
3527,0.2979,0.1087,-8.496,-15.0627,34.5795,935.0111
3528,0.4012,0.1043,-7.9886,-14.3586,34.9253,938.8425
3529,0.3931,0.1124,-10.6855,-16.5433,35.5117,942.9683
3530,0.3358,0.11,-8.8211,-15.8566,34.1603,947.3525
3531,0.405,0.1027,-11.9327,-17.9778,34.2088,951.9564
3532,0.3692,0.0827,-10.492,-15.9183,34.3621,956.7389
3533,0.369,0.1189,-8.9704,-15.392,34.5906,961.6568
3534,0.4757,0.0938,-10.9764,-17.6715,34.3799,966.6651
3535,0.3845,0.0924,-10.9102,-16.9798,34.5681,971.7176
3536,0.5085,0.0871,-10.6353,-16.8044,33.3927,976.7671
3537,0.4803,0.083,-12.8748,-19.1724,34.1478,981.766
3538,0.501,0.105,-11.6901,-18.2843,33.2867,986.6664
3539,0.5448,0.1006,-11.9305,-17.6709,33.4501,991.4211
3540,0.4676,0.0658,-8.5372,-14.2395,32.8268,991.1871
3541,0.412,0.0575,-11.0717,-17.6045,30.7577,993.8075
3542,0.4741,0.0646,-10.4343,-16.8979,31.2262,996.0477
3543,0.4498,0.0566,-10.9066,-16.8384,30.4308,997.8891
3544,0.3944,0.052,-11.0145,-17.497,31.0954,999.3168
